config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP6","DAS-CMOP",100,50000,3,229003,50150,10.3779,0.02142335074706764,0.3094726012304218,1,"CMOEA_AOP_Trace_DASCMOP6_N100_FE50000_run3_seed229003.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP7","DAS-CMOP",100,50000,1,229101,50040,21.457,0.8843419511909643,0.01558404254240317,1,"CMOEA_AOP_Trace_DASCMOP7_N100_FE50000_run1_seed229101.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP7","DAS-CMOP",100,50000,2,229102,50110,58.753,0.03344010315889612,0.285155100879644,1,"CMOEA_AOP_Trace_DASCMOP7_N100_FE50000_run2_seed229102.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP7","DAS-CMOP",100,50000,3,229103,50056,56.2315,0.1061117298640993,0.2409455472104769,1,"CMOEA_AOP_Trace_DASCMOP7_N100_FE50000_run3_seed229103.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP8","DAS-CMOP",100,50000,1,229201,50204,19.4168,0.3381627297534414,0.0813368240726236,1,"CMOEA_AOP_Trace_DASCMOP8_N100_FE50000_run1_seed229201.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP8","DAS-CMOP",100,50000,2,229202,50070,8.5193,1.249353326863543,0,0.4,"CMOEA_AOP_Trace_DASCMOP8_N100_FE50000_run2_seed229202.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP8","DAS-CMOP",100,50000,3,229203,50114,36.3596,0.06795338490454896,0.1980887066782855,1,"CMOEA_AOP_Trace_DASCMOP8_N100_FE50000_run3_seed229203.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP9","DAS-CMOP",100,50000,1,229301,50058,150.7817,0.07018144665482218,0.1976486227748381,1,"CMOEA_AOP_Trace_DASCMOP9_N100_FE50000_run1_seed229301.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP9","DAS-CMOP",100,50000,2,229302,50182,124.5744,0.06126025636598588,0.2003210814407335,1,"CMOEA_AOP_Trace_DASCMOP9_N100_FE50000_run2_seed229302.mat"
"s06_mechanism","CMOEA-AOP-Trace","DASCMOP9","DAS-CMOP",100,50000,3,229303,50128,93.5191,0.05397841068093809,0.1994687771392928,1,"CMOEA_AOP_Trace_DASCMOP9_N100_FE50000_run3_seed229303.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP10","LIR-CMOP",100,50000,1,228001,50102,57.8322,0.249048269591763,0.5730381159213618,1,"CMOEA_AOP_Trace_LIRCMOP10_N100_FE50000_run1_seed228001.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP10","LIR-CMOP",100,50000,2,228002,50036,62.9721,0.13452078683712,0.6470847102946748,1,"CMOEA_AOP_Trace_LIRCMOP10_N100_FE50000_run2_seed228002.mat"
